﻿Code;Locatie;Datum;Uur5Minuten;Ordening;Totaal;Tegenrichting;Hoofdrichting
COU;Coupure-Links;2021-06-23;5:25:00;2021-06-23T05:25:00+02:00;8;6;2
COU;Coupure-Links;2021-06-23;5:30:00;2021-06-23T05:30:00+02:00;6;4;2
COU;Coupure-Links;2021-06-23;5:35:00;2021-06-23T05:35:00+02:00;6;6;0
COU;Coupure-Links;2021-06-23;5:40:00;2021-06-23T05:40:00+02:00;5;4;1
COU;Coupure-Links;2021-06-23;5:45:00;2021-06-23T05:45:00+02:00;2;1;1
COU;Coupure-Links;2021-06-23;5:50:00;2021-06-23T05:50:00+02:00;3;3;0
COU;Coupure-Links;2021-06-23;5:55:00;2021-06-23T05:55:00+02:00;4;4;0
COU;Coupure-Links;2021-06-23;6:00:00;2021-06-23T06:00:00+02:00;5;2;3
COU;Coupure-Links;2021-06-23;6:05:00;2021-06-23T06:05:00+02:00;11;8;3
COU;Coupure-Links;2021-06-23;6:10:00;2021-06-23T06:10:00+02:00;4;2;2
COU;Coupure-Links;2021-06-23;6:15:00;2021-06-23T06:15:00+02:00;10;8;2
COU;Coupure-Links;2021-06-23;6:20:00;2021-06-23T06:20:00+02:00;7;5;2
COU;Coupure-Links;2021-06-23;6:25:00;2021-06-23T06:25:00+02:00;6;4;2
COU;Coupure-Links;2021-06-23;6:30:00;2021-06-23T06:30:00+02:00;11;8;3
COU;Coupure-Links;2021-06-23;6:35:00;2021-06-23T06:35:00+02:00;11;7;4
COU;Coupure-Links;2021-06-23;6:40:00;2021-06-23T06:40:00+02:00;14;9;5
COU;Coupure-Links;2021-06-23;6:45:00;2021-06-23T06:45:00+02:00;16;9;7
COU;Coupure-Links;2021-06-23;6:50:00;2021-06-23T06:50:00+02:00;12;10;2
COU;Coupure-Links;2021-06-23;6:55:00;2021-06-23T06:55:00+02:00;14;5;9
COU;Coupure-Links;2021-06-23;7:00:00;2021-06-23T07:00:00+02:00;14;10;4
COU;Coupure-Links;2021-06-23;7:05:00;2021-06-23T07:05:00+02:00;15;12;3
COU;Coupure-Links;2021-06-23;7:10:00;2021-06-23T07:10:00+02:00;17;12;5
COU;Coupure-Links;2021-06-23;7:15:00;2021-06-23T07:15:00+02:00;29;24;5
COU;Coupure-Links;2021-06-23;7:20:00;2021-06-23T07:20:00+02:00;33;22;11
COU;Coupure-Links;2021-06-23;7:25:00;2021-06-23T07:25:00+02:00;33;21;12
COU;Coupure-Links;2021-06-23;7:30:00;2021-06-23T07:30:00+02:00;38;22;16
COU;Coupure-Links;2021-06-23;7:35:00;2021-06-23T07:35:00+02:00;42;30;12
COU;Coupure-Links;2021-06-23;7:40:00;2021-06-23T07:40:00+02:00;63;52;11
COU;Coupure-Links;2021-06-23;7:45:00;2021-06-23T07:45:00+02:00;46;34;12
COU;Coupure-Links;2021-06-23;7:50:00;2021-06-23T07:50:00+02:00;60;41;19
COU;Coupure-Links;2021-06-23;7:55:00;2021-06-23T07:55:00+02:00;84;66;18
COU;Coupure-Links;2021-06-23;8:00:00;2021-06-23T08:00:00+02:00;99;78;21
COU;Coupure-Links;2021-06-23;8:05:00;2021-06-23T08:05:00+02:00;87;69;18
COU;Coupure-Links;2021-06-23;8:10:00;2021-06-23T08:10:00+02:00;101;83;18
COU;Coupure-Links;2021-06-23;8:15:00;2021-06-23T08:15:00+02:00;101;73;28
COU;Coupure-Links;2021-06-23;8:20:00;2021-06-23T08:20:00+02:00;72;43;29
COU;Coupure-Links;2021-06-23;8:25:00;2021-06-23T08:25:00+02:00;57;37;20
COU;Coupure-Links;2021-06-23;8:30:00;2021-06-23T08:30:00+02:00;58;39;19
COU;Coupure-Links;2021-06-23;8:35:00;2021-06-23T08:35:00+02:00;45;30;15
COU;Coupure-Links;2021-06-23;8:40:00;2021-06-23T08:40:00+02:00;69;53;16
COU;Coupure-Links;2021-06-23;8:45:00;2021-06-23T08:45:00+02:00;54;26;28
COU;Coupure-Links;2021-06-23;8:50:00;2021-06-23T08:50:00+02:00;42;28;14
COU;Coupure-Links;2021-06-23;8:55:00;2021-06-23T08:55:00+02:00;45;31;14
COU;Coupure-Links;2021-06-23;9:00:00;2021-06-23T09:00:00+02:00;30;14;16
COU;Coupure-Links;2021-06-23;9:05:00;2021-06-23T09:05:00+02:00;34;19;15
COU;Coupure-Links;2021-06-23;9:10:00;2021-06-23T09:10:00+02:00;39;27;12
COU;Coupure-Links;2021-06-23;9:15:00;2021-06-23T09:15:00+02:00;24;14;10
COU;Coupure-Links;2021-06-23;9:20:00;2021-06-23T09:20:00+02:00;28;22;6
COU;Coupure-Links;2021-06-23;9:25:00;2021-06-23T09:25:00+02:00;22;11;11
COU;Coupure-Links;2021-06-23;9:30:00;2021-06-23T09:30:00+02:00;26;11;15
COU;Coupure-Links;2021-06-23;9:35:00;2021-06-23T09:35:00+02:00;28;17;11
COU;Coupure-Links;2021-06-23;9:40:00;2021-06-23T09:40:00+02:00;24;11;13
COU;Coupure-Links;2021-06-23;9:45:00;2021-06-23T09:45:00+02:00;20;9;11
COU;Coupure-Links;2021-06-23;9:50:00;2021-06-23T09:50:00+02:00;32;19;13
COU;Coupure-Links;2021-06-23;9:55:00;2021-06-23T09:55:00+02:00;26;11;15
COU;Coupure-Links;2021-06-23;10:00:00;2021-06-23T10:00:00+02:00;28;13;15
COU;Coupure-Links;2021-06-23;10:05:00;2021-06-23T10:05:00+02:00;34;18;16
COU;Coupure-Links;2021-06-23;10:10:00;2021-06-23T10:10:00+02:00;23;11;12
COU;Coupure-Links;2021-06-23;10:15:00;2021-06-23T10:15:00+02:00;34;23;11
COU;Coupure-Links;2021-06-23;10:20:00;2021-06-23T10:20:00+02:00;22;9;13
COU;Coupure-Links;2021-06-23;10:25:00;2021-06-23T10:25:00+02:00;36;20;16
COU;Coupure-Links;2021-06-23;10:30:00;2021-06-23T10:30:00+02:00;30;14;16
COU;Coupure-Links;2021-06-23;10:35:00;2021-06-23T10:35:00+02:00;31;14;17
COU;Coupure-Links;2021-06-23;10:40:00;2021-06-23T10:40:00+02:00;28;18;10
COU;Coupure-Links;2021-06-23;10:45:00;2021-06-23T10:45:00+02:00;36;21;15
COU;Coupure-Links;2021-06-23;10:50:00;2021-06-23T10:50:00+02:00;39;19;20
COU;Coupure-Links;2021-06-23;10:55:00;2021-06-23T10:55:00+02:00;29;6;23
COU;Coupure-Links;2021-06-23;11:00:00;2021-06-23T11:00:00+02:00;36;15;21
COU;Coupure-Links;2021-06-23;11:05:00;2021-06-23T11:05:00+02:00;34;14;20
COU;Coupure-Links;2021-06-23;11:10:00;2021-06-23T11:10:00+02:00;22;13;9
COU;Coupure-Links;2021-06-23;11:15:00;2021-06-23T11:15:00+02:00;34;16;18
COU;Coupure-Links;2021-06-23;11:20:00;2021-06-23T11:20:00+02:00;40;19;21
COU;Coupure-Links;2021-06-23;11:25:00;2021-06-23T11:25:00+02:00;26;11;15
COU;Coupure-Links;2021-06-23;11:30:00;2021-06-23T11:30:00+02:00;33;19;14
COU;Coupure-Links;2021-06-23;11:35:00;2021-06-23T11:35:00+02:00;29;12;17
COU;Coupure-Links;2021-06-23;11:40:00;2021-06-23T11:40:00+02:00;37;11;26
COU;Coupure-Links;2021-06-23;11:45:00;2021-06-23T11:45:00+02:00;34;21;13
COU;Coupure-Links;2021-06-23;11:50:00;2021-06-23T11:50:00+02:00;34;19;15
COU;Coupure-Links;2021-06-23;11:55:00;2021-06-23T11:55:00+02:00;45;22;23
COU;Coupure-Links;2021-06-23;12:00:00;2021-06-23T12:00:00+02:00;45;18;27
COU;Coupure-Links;2021-06-23;12:05:00;2021-06-23T12:05:00+02:00;63;27;36
COU;Coupure-Links;2021-06-23;12:10:00;2021-06-23T12:10:00+02:00;76;23;53
COU;Coupure-Links;2021-06-23;12:15:00;2021-06-23T12:15:00+02:00;74;34;40
COU;Coupure-Links;2021-06-23;12:20:00;2021-06-23T12:20:00+02:00;54;24;30
COU;Coupure-Links;2021-06-23;12:25:00;2021-06-23T12:25:00+02:00;49;24;25
COU;Coupure-Links;2021-06-23;12:30:00;2021-06-23T12:30:00+02:00;50;22;28
COU;Coupure-Links;2021-06-23;12:35:00;2021-06-23T12:35:00+02:00;51;19;32
COU;Coupure-Links;2021-06-23;12:40:00;2021-06-23T12:40:00+02:00;32;12;20
COU;Coupure-Links;2021-06-23;12:45:00;2021-06-23T12:45:00+02:00;39;18;21
COU;Coupure-Links;2021-06-23;12:50:00;2021-06-23T12:50:00+02:00;32;17;15
COU;Coupure-Links;2021-06-23;12:55:00;2021-06-23T12:55:00+02:00;28;10;18
COU;Coupure-Links;2021-06-23;13:00:00;2021-06-23T13:00:00+02:00;31;19;12
COU;Coupure-Links;2021-06-23;13:05:00;2021-06-23T13:05:00+02:00;35;15;20
COU;Coupure-Links;2021-06-23;13:10:00;2021-06-23T13:10:00+02:00;34;19;15
COU;Coupure-Links;2021-06-23;13:15:00;2021-06-23T13:15:00+02:00;30;17;13
COU;Coupure-Links;2021-06-23;13:20:00;2021-06-23T13:20:00+02:00;31;13;18
COU;Coupure-Links;2021-06-23;13:25:00;2021-06-23T13:25:00+02:00;39;21;18
COU;Coupure-Links;2021-06-23;13:30:00;2021-06-23T13:30:00+02:00;47;27;20
COU;Coupure-Links;2021-06-23;13:35:00;2021-06-23T13:35:00+02:00;35;23;12
COU;Coupure-Links;2021-06-23;13:40:00;2021-06-23T13:40:00+02:00;32;13;19
COU;Coupure-Links;2021-06-23;13:45:00;2021-06-23T13:45:00+02:00;50;16;34
COU;Coupure-Links;2021-06-23;13:50:00;2021-06-23T13:50:00+02:00;43;25;18
COU;Coupure-Links;2021-06-23;13:55:00;2021-06-23T13:55:00+02:00;27;11;16
COU;Coupure-Links;2021-06-23;14:00:00;2021-06-23T14:00:00+02:00;28;8;20
COU;Coupure-Links;2021-06-23;14:05:00;2021-06-23T14:05:00+02:00;30;8;22
COU;Coupure-Links;2021-06-23;14:10:00;2021-06-23T14:10:00+02:00;28;16;12
COU;Coupure-Links;2021-06-23;14:15:00;2021-06-23T14:15:00+02:00;33;15;18
COU;Coupure-Links;2021-06-23;14:20:00;2021-06-23T14:20:00+02:00;34;22;12
COU;Coupure-Links;2021-06-23;14:25:00;2021-06-23T14:25:00+02:00;33;14;19
COU;Coupure-Links;2021-06-23;14:30:00;2021-06-23T14:30:00+02:00;34;17;17
COU;Coupure-Links;2021-06-23;14:35:00;2021-06-23T14:35:00+02:00;32;12;20
COU;Coupure-Links;2021-06-23;14:40:00;2021-06-23T14:40:00+02:00;23;6;17
COU;Coupure-Links;2021-06-23;14:45:00;2021-06-23T14:45:00+02:00;45;19;26
COU;Coupure-Links;2021-06-23;14:50:00;2021-06-23T14:50:00+02:00;31;16;15
COU;Coupure-Links;2021-06-23;14:55:00;2021-06-23T14:55:00+02:00;40;14;26
COU;Coupure-Links;2021-06-23;15:00:00;2021-06-23T15:00:00+02:00;37;15;22
COU;Coupure-Links;2021-06-23;15:05:00;2021-06-23T15:05:00+02:00;28;14;14
COU;Coupure-Links;2021-06-23;15:10:00;2021-06-23T15:10:00+02:00;34;15;19
COU;Coupure-Links;2021-06-23;15:15:00;2021-06-23T15:15:00+02:00;32;11;21
COU;Coupure-Links;2021-06-23;15:20:00;2021-06-23T15:20:00+02:00;38;24;14
COU;Coupure-Links;2021-06-23;15:25:00;2021-06-23T15:25:00+02:00;31;17;14
COU;Coupure-Links;2021-06-23;15:30:00;2021-06-23T15:30:00+02:00;49;22;27
COU;Coupure-Links;2021-06-23;15:35:00;2021-06-23T15:35:00+02:00;30;14;16
COU;Coupure-Links;2021-06-23;15:40:00;2021-06-23T15:40:00+02:00;33;11;22
COU;Coupure-Links;2021-06-23;15:45:00;2021-06-23T15:45:00+02:00;42;25;17
COU;Coupure-Links;2021-06-23;15:50:00;2021-06-23T15:50:00+02:00;53;22;31
COU;Coupure-Links;2021-06-23;15:55:00;2021-06-23T15:55:00+02:00;33;15;18
COU;Coupure-Links;2021-06-23;16:00:00;2021-06-23T16:00:00+02:00;29;14;15
COU;Coupure-Links;2021-06-23;16:05:00;2021-06-23T16:05:00+02:00;28;12;16
COU;Coupure-Links;2021-06-23;16:10:00;2021-06-23T16:10:00+02:00;37;15;22
COU;Coupure-Links;2021-06-23;16:15:00;2021-06-23T16:15:00+02:00;42;17;25
COU;Coupure-Links;2021-06-23;16:20:00;2021-06-23T16:20:00+02:00;39;21;18
COU;Coupure-Links;2021-06-23;16:25:00;2021-06-23T16:25:00+02:00;46;19;27
COU;Coupure-Links;2021-06-23;16:30:00;2021-06-23T16:30:00+02:00;47;23;24
COU;Coupure-Links;2021-06-23;16:35:00;2021-06-23T16:35:00+02:00;39;20;19
COU;Coupure-Links;2021-06-23;16:40:00;2021-06-23T16:40:00+02:00;37;22;15
COU;Coupure-Links;2021-06-23;16:45:00;2021-06-23T16:45:00+02:00;44;23;21
COU;Coupure-Links;2021-06-23;16:50:00;2021-06-23T16:50:00+02:00;55;33;22
COU;Coupure-Links;2021-06-23;16:55:00;2021-06-23T16:55:00+02:00;53;24;29
COU;Coupure-Links;2021-06-23;17:00:00;2021-06-23T17:00:00+02:00;47;18;29
COU;Coupure-Links;2021-06-23;17:05:00;2021-06-23T17:05:00+02:00;49;30;19
COU;Coupure-Links;2021-06-23;17:10:00;2021-06-23T17:10:00+02:00;66;31;35
COU;Coupure-Links;2021-06-23;17:15:00;2021-06-23T17:15:00+02:00;54;24;30
COU;Coupure-Links;2021-06-23;17:20:00;2021-06-23T17:20:00+02:00;59;24;35
COU;Coupure-Links;2021-06-23;17:25:00;2021-06-23T17:25:00+02:00;46;25;21
COU;Coupure-Links;2021-06-23;17:30:00;2021-06-23T17:30:00+02:00;56;24;32
COU;Coupure-Links;2021-06-23;17:35:00;2021-06-23T17:35:00+02:00;52;25;27
COU;Coupure-Links;2021-06-23;17:40:00;2021-06-23T17:40:00+02:00;63;27;36
COU;Coupure-Links;2021-06-23;17:45:00;2021-06-23T17:45:00+02:00;51;22;29
COU;Coupure-Links;2021-06-23;17:50:00;2021-06-23T17:50:00+02:00;65;25;40
COU;Coupure-Links;2021-06-23;17:55:00;2021-06-23T17:55:00+02:00;54;18;36
COU;Coupure-Links;2021-06-23;18:00:00;2021-06-23T18:00:00+02:00;56;21;35
COU;Coupure-Links;2021-06-23;18:05:00;2021-06-23T18:05:00+02:00;74;40;34
COU;Coupure-Links;2021-06-23;18:10:00;2021-06-23T18:10:00+02:00;48;18;30
COU;Coupure-Links;2021-06-23;18:15:00;2021-06-23T18:15:00+02:00;60;26;34
COU;Coupure-Links;2021-06-23;18:20:00;2021-06-23T18:20:00+02:00;48;14;34
COU;Coupure-Links;2021-06-23;18:25:00;2021-06-23T18:25:00+02:00;56;20;36
COU;Coupure-Links;2021-06-23;18:30:00;2021-06-23T18:30:00+02:00;49;20;29
COU;Coupure-Links;2021-06-23;18:35:00;2021-06-23T18:35:00+02:00;48;16;32
COU;Coupure-Links;2021-06-23;18:40:00;2021-06-23T18:40:00+02:00;50;19;31
COU;Coupure-Links;2021-06-23;18:45:00;2021-06-23T18:45:00+02:00;54;25;29
COU;Coupure-Links;2021-06-23;18:50:00;2021-06-23T18:50:00+02:00;59;22;37
COU;Coupure-Links;2021-06-23;18:55:00;2021-06-23T18:55:00+02:00;44;21;23
COU;Coupure-Links;2021-06-23;19:00:00;2021-06-23T19:00:00+02:00;45;23;22
COU;Coupure-Links;2021-06-23;19:05:00;2021-06-23T19:05:00+02:00;41;15;26
COU;Coupure-Links;2021-06-23;19:10:00;2021-06-23T19:10:00+02:00;31;17;14
COU;Coupure-Links;2021-06-23;19:15:00;2021-06-23T19:15:00+02:00;42;18;24
COU;Coupure-Links;2021-06-23;19:20:00;2021-06-23T19:20:00+02:00;36;16;20
COU;Coupure-Links;2021-06-23;19:25:00;2021-06-23T19:25:00+02:00;37;16;21
COU;Coupure-Links;2021-06-23;19:30:00;2021-06-23T19:30:00+02:00;33;15;18
COU;Coupure-Links;2021-06-23;19:35:00;2021-06-23T19:35:00+02:00;40;19;21
COU;Coupure-Links;2021-06-23;19:40:00;2021-06-23T19:40:00+02:00;26;14;12
COU;Coupure-Links;2021-06-23;19:45:00;2021-06-23T19:45:00+02:00;28;11;17
COU;Coupure-Links;2021-06-23;19:50:00;2021-06-23T19:50:00+02:00;21;15;6
COU;Coupure-Links;2021-06-23;19:55:00;2021-06-23T19:55:00+02:00;29;16;13
COU;Coupure-Links;2021-06-23;20:00:00;2021-06-23T20:00:00+02:00;25;12;13
COU;Coupure-Links;2021-06-23;20:05:00;2021-06-23T20:05:00+02:00;25;6;19
COU;Coupure-Links;2021-06-23;20:10:00;2021-06-23T20:10:00+02:00;26;10;16
COU;Coupure-Links;2021-06-23;20:15:00;2021-06-23T20:15:00+02:00;23;13;10
COU;Coupure-Links;2021-06-23;20:20:00;2021-06-23T20:20:00+02:00;18;3;15
COU;Coupure-Links;2021-06-23;20:25:00;2021-06-23T20:25:00+02:00;29;12;17
COU;Coupure-Links;2021-06-23;20:30:00;2021-06-23T20:30:00+02:00;29;12;17
COU;Coupure-Links;2021-06-23;20:35:00;2021-06-23T20:35:00+02:00;28;13;15
COU;Coupure-Links;2021-06-23;20:40:00;2021-06-23T20:40:00+02:00;19;9;10
COU;Coupure-Links;2021-06-23;20:45:00;2021-06-23T20:45:00+02:00;28;11;17
COU;Coupure-Links;2021-06-23;20:50:00;2021-06-23T20:50:00+02:00;18;10;8
COU;Coupure-Links;2021-06-23;20:55:00;2021-06-23T20:55:00+02:00;35;12;23
COU;Coupure-Links;2021-06-23;21:00:00;2021-06-23T21:00:00+02:00;11;6;5
COU;Coupure-Links;2021-06-23;21:05:00;2021-06-23T21:05:00+02:00;24;12;12
COU;Coupure-Links;2021-06-23;21:10:00;2021-06-23T21:10:00+02:00;15;9;6
COU;Coupure-Links;2021-06-23;21:15:00;2021-06-23T21:15:00+02:00;17;6;11
COU;Coupure-Links;2021-06-23;21:20:00;2021-06-23T21:20:00+02:00;13;3;10
COU;Coupure-Links;2021-06-23;21:25:00;2021-06-23T21:25:00+02:00;21;10;11
COU;Coupure-Links;2021-06-23;21:30:00;2021-06-23T21:30:00+02:00;13;5;8
COU;Coupure-Links;2021-06-23;21:35:00;2021-06-23T21:35:00+02:00;24;13;11
COU;Coupure-Links;2021-06-23;21:40:00;2021-06-23T21:40:00+02:00;27;23;4
COU;Coupure-Links;2021-06-23;21:45:00;2021-06-23T21:45:00+02:00;14;4;10
COU;Coupure-Links;2021-06-23;21:50:00;2021-06-23T21:50:00+02:00;8;1;7
COU;Coupure-Links;2021-06-23;21:55:00;2021-06-23T21:55:00+02:00;13;5;8
COU;Coupure-Links;2021-06-23;22:00:00;2021-06-23T22:00:00+02:00;17;6;11
COU;Coupure-Links;2021-06-23;22:05:00;2021-06-23T22:05:00+02:00;22;7;15
COU;Coupure-Links;2021-06-23;22:10:00;2021-06-23T22:10:00+02:00;23;5;18
COU;Coupure-Links;2021-06-23;22:15:00;2021-06-23T22:15:00+02:00;12;3;9
COU;Coupure-Links;2021-06-23;22:20:00;2021-06-23T22:20:00+02:00;22;11;11
COU;Coupure-Links;2021-06-23;22:25:00;2021-06-23T22:25:00+02:00;21;5;16
COU;Coupure-Links;2021-06-23;22:30:00;2021-06-23T22:30:00+02:00;17;2;15
COU;Coupure-Links;2021-06-23;22:35:00;2021-06-23T22:35:00+02:00;16;6;10
COU;Coupure-Links;2021-06-23;22:40:00;2021-06-23T22:40:00+02:00;19;9;10
COU;Coupure-Links;2021-06-23;22:45:00;2021-06-23T22:45:00+02:00;27;7;20
COU;Coupure-Links;2021-06-23;22:50:00;2021-06-23T22:50:00+02:00;17;2;15
COU;Coupure-Links;2021-06-23;22:55:00;2021-06-23T22:55:00+02:00;14;5;9
COU;Coupure-Links;2021-06-23;23:00:00;2021-06-23T23:00:00+02:00;6;1;5
COU;Coupure-Links;2021-06-23;23:05:00;2021-06-23T23:05:00+02:00;13;3;10
COU;Coupure-Links;2021-06-23;23:10:00;2021-06-23T23:10:00+02:00;16;7;9
COU;Coupure-Links;2021-06-23;23:15:00;2021-06-23T23:15:00+02:00;23;12;11
COU;Coupure-Links;2021-06-23;23:20:00;2021-06-23T23:20:00+02:00;20;4;16
COU;Coupure-Links;2021-06-23;23:25:00;2021-06-23T23:25:00+02:00;16;6;10
COU;Coupure-Links;2021-06-23;23:30:00;2021-06-23T23:30:00+02:00;21;6;15
COU;Coupure-Links;2021-06-23;23:35:00;2021-06-23T23:35:00+02:00;12;5;7
COU;Coupure-Links;2021-06-23;23:40:00;2021-06-23T23:40:00+02:00;19;6;13
COU;Coupure-Links;2021-06-23;23:45:00;2021-06-23T23:45:00+02:00;23;5;18
COU;Coupure-Links;2021-06-23;23:50:00;2021-06-23T23:50:00+02:00;10;7;3
COU;Coupure-Links;2021-06-23;23:55:00;2021-06-23T23:55:00+02:00;7;1;6
COU;Coupure-Links;2021-06-24;0:00:00;2021-06-24T00:00:00+02:00;20;10;10
COU;Coupure-Links;2021-06-24;0:05:00;2021-06-24T00:05:00+02:00;7;4;3
COU;Coupure-Links;2021-06-24;0:10:00;2021-06-24T00:10:00+02:00;8;5;3
COU;Coupure-Links;2021-06-24;0:15:00;2021-06-24T00:15:00+02:00;11;3;8
COU;Coupure-Links;2021-06-24;0:20:00;2021-06-24T00:20:00+02:00;13;6;7
COU;Coupure-Links;2021-06-24;0:25:00;2021-06-24T00:25:00+02:00;8;2;6
COU;Coupure-Links;2021-06-24;0:30:00;2021-06-24T00:30:00+02:00;8;0;8
COU;Coupure-Links;2021-06-24;0:35:00;2021-06-24T00:35:00+02:00;4;2;2
COU;Coupure-Links;2021-06-24;0:40:00;2021-06-24T00:40:00+02:00;4;4;0
COU;Coupure-Links;2021-06-24;0:45:00;2021-06-24T00:45:00+02:00;4;1;3
COU;Coupure-Links;2021-06-24;0:50:00;2021-06-24T00:50:00+02:00;5;2;3
COU;Coupure-Links;2021-06-24;0:55:00;2021-06-24T00:55:00+02:00;5;0;5
COU;Coupure-Links;2021-06-24;1:00:00;2021-06-24T01:00:00+02:00;7;0;7
COU;Coupure-Links;2021-06-24;1:05:00;2021-06-24T01:05:00+02:00;5;1;4
COU;Coupure-Links;2021-06-24;1:10:00;2021-06-24T01:10:00+02:00;3;2;1
COU;Coupure-Links;2021-06-24;1:15:00;2021-06-24T01:15:00+02:00;6;4;2
COU;Coupure-Links;2021-06-24;1:20:00;2021-06-24T01:20:00+02:00;13;3;10
COU;Coupure-Links;2021-06-24;1:25:00;2021-06-24T01:25:00+02:00;8;0;8
COU;Coupure-Links;2021-06-24;1:30:00;2021-06-24T01:30:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;1:35:00;2021-06-24T01:35:00+02:00;3;0;3
COU;Coupure-Links;2021-06-24;1:40:00;2021-06-24T01:40:00+02:00;4;0;4
COU;Coupure-Links;2021-06-24;1:45:00;2021-06-24T01:45:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;1:50:00;2021-06-24T01:50:00+02:00;13;5;8
COU;Coupure-Links;2021-06-24;1:55:00;2021-06-24T01:55:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;2:00:00;2021-06-24T02:00:00+02:00;2;0;2
COU;Coupure-Links;2021-06-24;2:05:00;2021-06-24T02:05:00+02:00;2;0;2
COU;Coupure-Links;2021-06-24;2:10:00;2021-06-24T02:10:00+02:00;4;2;2
COU;Coupure-Links;2021-06-24;2:15:00;2021-06-24T02:15:00+02:00;5;2;3
COU;Coupure-Links;2021-06-24;2:20:00;2021-06-24T02:20:00+02:00;4;0;4
COU;Coupure-Links;2021-06-24;2:25:00;2021-06-24T02:25:00+02:00;2;2;0
COU;Coupure-Links;2021-06-24;2:30:00;2021-06-24T02:30:00+02:00;3;0;3
COU;Coupure-Links;2021-06-24;2:35:00;2021-06-24T02:35:00+02:00;4;1;3
COU;Coupure-Links;2021-06-24;2:40:00;2021-06-24T02:40:00+02:00;4;0;4
COU;Coupure-Links;2021-06-24;2:45:00;2021-06-24T02:45:00+02:00;5;4;1
COU;Coupure-Links;2021-06-24;2:50:00;2021-06-24T02:50:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;2:55:00;2021-06-24T02:55:00+02:00;3;2;1
COU;Coupure-Links;2021-06-24;3:00:00;2021-06-24T03:00:00+02:00;0;0;0
COU;Coupure-Links;2021-06-24;3:05:00;2021-06-24T03:05:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;3:10:00;2021-06-24T03:10:00+02:00;2;1;1
COU;Coupure-Links;2021-06-24;3:15:00;2021-06-24T03:15:00+02:00;3;0;3
COU;Coupure-Links;2021-06-24;3:20:00;2021-06-24T03:20:00+02:00;7;0;7
COU;Coupure-Links;2021-06-24;3:25:00;2021-06-24T03:25:00+02:00;1;1;0
COU;Coupure-Links;2021-06-24;3:30:00;2021-06-24T03:30:00+02:00;3;2;1
COU;Coupure-Links;2021-06-24;3:35:00;2021-06-24T03:35:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;3:40:00;2021-06-24T03:40:00+02:00;3;1;2
COU;Coupure-Links;2021-06-24;3:45:00;2021-06-24T03:45:00+02:00;1;1;0
COU;Coupure-Links;2021-06-24;3:50:00;2021-06-24T03:50:00+02:00;4;1;3
COU;Coupure-Links;2021-06-24;3:55:00;2021-06-24T03:55:00+02:00;2;1;1
COU;Coupure-Links;2021-06-24;4:00:00;2021-06-24T04:00:00+02:00;0;0;0
COU;Coupure-Links;2021-06-24;4:05:00;2021-06-24T04:05:00+02:00;2;1;1
COU;Coupure-Links;2021-06-24;4:10:00;2021-06-24T04:10:00+02:00;0;0;0
COU;Coupure-Links;2021-06-24;4:15:00;2021-06-24T04:15:00+02:00;2;1;1
COU;Coupure-Links;2021-06-24;4:20:00;2021-06-24T04:20:00+02:00;3;2;1
COU;Coupure-Links;2021-06-24;4:25:00;2021-06-24T04:25:00+02:00;6;4;2
COU;Coupure-Links;2021-06-24;4:30:00;2021-06-24T04:30:00+02:00;5;2;3
COU;Coupure-Links;2021-06-24;4:35:00;2021-06-24T04:35:00+02:00;6;1;5
COU;Coupure-Links;2021-06-24;4:40:00;2021-06-24T04:40:00+02:00;5;5;0
COU;Coupure-Links;2021-06-24;4:45:00;2021-06-24T04:45:00+02:00;4;4;0
COU;Coupure-Links;2021-06-24;4:50:00;2021-06-24T04:50:00+02:00;7;4;3
COU;Coupure-Links;2021-06-24;4:55:00;2021-06-24T04:55:00+02:00;5;4;1
COU;Coupure-Links;2021-06-24;5:00:00;2021-06-24T05:00:00+02:00;1;0;1
COU;Coupure-Links;2021-06-24;5:05:00;2021-06-24T05:05:00+02:00;4;3;1
COU;Coupure-Links;2021-06-24;5:10:00;2021-06-24T05:10:00+02:00;1;1;0
COU;Coupure-Links;2021-06-24;5:15:00;2021-06-24T05:15:00+02:00;7;6;1
COU;Coupure-Links;2021-06-24;5:20:00;2021-06-24T05:20:00+02:00;6;2;4
COU;Coupure-Links;2021-06-24;5:25:00;2021-06-24T05:25:00+02:00;3;0;3
COU;Coupure-Links;2021-06-24;5:30:00;2021-06-24T05:30:00+02:00;4;3;1
COU;Coupure-Links;2021-06-24;5:35:00;2021-06-24T05:35:00+02:00;9;7;2
COU;Coupure-Links;2021-06-24;5:40:00;2021-06-24T05:40:00+02:00;4;3;1
COU;Coupure-Links;2021-06-24;5:45:00;2021-06-24T05:45:00+02:00;5;3;2
COU;Coupure-Links;2021-06-24;5:50:00;2021-06-24T05:50:00+02:00;2;2;0
COU;Coupure-Links;2021-06-24;5:55:00;2021-06-24T05:55:00+02:00;4;3;1
COU;Coupure-Links;2021-06-24;6:00:00;2021-06-24T06:00:00+02:00;7;4;3
